GeneID	GSM4749051	GSM4749056	GSM4749073
9013	1	0	0
161931	0	0	0
654780	0	0	0
93107	0	0	0
58189	0	0	0
9914	2	1	1
105371374	0	0	0
57707	1	1	2
23406	5	4	2
105371376	0	0	0
79786	15	5	2
9100	4	1	3
105371378	0	0	0
83716	6	12	6
101928474	0	0	0
105371379	0	0	0
55625	4	3	2
9764	5	1	2
105371380	2	0	0
339145	1	0	0
105371381	0	0	0
400548	0	0	0
105371382	0	0	0
23199	6	6	9
113219463	0	0	0
197196	0	0	0
107984830	0	0	1
100847022	0	0	0
101928502	0	0	0
51659	0	0	0
404550	0	0	0
100302261	0	0	0
10328	1	0	2
101928557	0	0	0
1327	5	2	3
3394	6	0	8
102466732	0	0	0
107984811	0	0	0
105371388	0	0	0
105371389	0	0	0
105376778	0	0	0
100506542	0	0	0
101928582	0	0	0
101154687	0	0	0
146513	0	0	0
732275	0	0	0
400550	0	0	0
2294	0	0	0
64779	0	0	0
146512	0	0	0
103752587	0	0	0
2303	0	0	0
2300	0	0	0
101928614	0	0	0
102724344	0	0	0
105371392	0	0	0
107984819	0	0	0
105371393	0	0	0
440390	0	0	0
105371394	0	0	0
101928708	0	0	0
101928682	0	0	0
100506581	0	0	0
101928659	0	0	0
79791	0	1	0
100189226	1	1	1
81631	8	6	3
23174	3	7	4
101928737	0	0	0
57338	0	0	0
54758	1	0	1
100129215	0	0	0
105371399	0	0	0
102724467	0	0	0
8140	1	5	1
102465464	0	0	0
113218509	0	0	0
107987237	0	0	0
763	0	0	0
54971	1	1	1
105369246	0	0	0
400553	0	0	1
105371401	0	0	1
101928880	0	0	0
107984862	1	0	0
84627	0	1	2
112268182	0	1	0
161882	0	0	1
100847057	0	0	0
107984890	0	0	0
100128882	0	0	0
107984905	0	0	0
400555	0	0	0
124245	0	0	1
27189	0	0	0
1535	1	0	2
4597	0	0	0
197187	0	0	0
333929	0	0	0
115992	1	1	0
348180	0	0	0
9780	7	1	2
100616167	0	0	0
100289580	1	0	0
339059	0	0	0
107984842	0	0	0
81620	0	0	1
353	1	0	1
2588	3	1	1
107987238	0	0	0
107983950	0	0	1
51693	0	0	1
390748	0	0	0
863	0	0	2
101927793	0	0	0
102724632	0	0	0
105371409	0	0	0
107984871	0	0	0
100129697	0	0	0
105371411	0	0	0
105371412	0	0	0
197322	0	1	0
283860	0	0	0
400558	0	0	0
1013	0	0	0
146429	0	0	0
197320	0	1	1
105371413	0	0	0
29123	4	2	7
105371414	0	0	0
100287036	0	1	0
101927817	0	0	0
101930112	2	1	2
101927863	0	0	0
6687	3	4	3
6137	8	8	9
606500	16809	18513	16526
27132	0	1	0
1800	0	0	0
5119	1	1	1
124045	0	0	0
105371416	0	0	0
8558	1	0	1
124044	0	0	0
9605	1	0	0
100128881	0	0	0
92822	0	2	3
2175	2	2	6
84501	0	0	0
107984817	1	0	0
105371419	0	0	0
112268179	0	0	1
22980	5	2	3
4157	0	0	0
10381	0	3	0
54849	1	1	0
109623464	0	0	0
92806	1	0	0
172	0	0	0
79007	0	0	1
2622	0	0	0
750	0	0	0
100130015	0	0	0
11105	0	0	0
105376786	0	0	0
100996541	0	0	0
105376781	0	1	1
101927999	0	0	0
105371423	0	0	0
107987240	0	0	0
102723655	0	0	0
102723930	0	0	0
105379545	0	0	0
107987382	0	0	0
105379535	0	0	0
105379533	0	0	0
102723713	0	0	0
105379537	0	0	0
112268315	0	0	0
102723753	1	0	0
107987384	1	0	0
653562	0	0	0
105379539	1	0	0
105379540	0	0	0
112268316	1	0	1
102724014	0	0	0
102723841	0	0	0
105379544	0	0	0
102723869	0	0	0
102724052	0	0	0
105379547	0	0	0
107987386	0	0	0
102723890	0	0	0
105377826	0	0	0
101929823	0	0	0
101929828	0	0	0
653486	0	0	0
8447	0	0	2
100506371	0	0	0
9501	0	0	0
100506388	1	0	0
105371425	0	0	0
105371430	0	0	0
400566	0	0	0
359845	1	2	0
55275	3	1	3
79850	0	0	0
50628	0	1	1
100131454	0	0	1
51031	1	0	3
55178	0	0	1
64359	0	0	0
101927727	0	0	0
29928	1	0	1
29	6	4	6
112268190	0	0	0
105371481	0	0	1
100422835	0	0	0
105379599	0	0	0
105371480	0	0	0
105371479	0	0	0
107984980	0	0	0
727857	0	0	0
286753	0	1	0
7531	11	12	26
1398	3	3	5
4641	3	2	12
105371483	0	0	0
51763	0	1	1
100306951	0	1	1
5306	1	1	6
124935	1	1	2
8578	0	0	1
83547	0	1	0
10594	19	13	39
727910	0	0	0
84981	2	1	4
407004	1	1	1
124997	2	1	1
5345	1	0	1
5176	13	14	5
114826	1	0	0
6117	4	3	11
146760	0	0	0
105371486	0	0	0
105371485	0	0	0
1801	1	0	0
124641	0	0	0
406921	0	2	0
406994	0	0	0
3090	1	0	0
23293	1	1	4
107984988	0	0	0
101927839	0	0	0
63826	1	0	2
55720	1	0	4
692208	826	507	1203
692207	579	547	952
9905	0	1	3
101927864	0	0	1
4335	2	0	2
284009	0	0	0
79066	1	0	1
5048	13	12	25
105371490	0	0	1
23277	4	1	6
102465465	0	0	0
105371592	0	0	0
101928991	0	0	0
100302208	0	0	0
23108	2	1	4
101927911	0	0	0
8386	0	0	0
4991	0	0	0
8389	0	0	0
8390	0	0	0
100288728	0	0	0
26189	0	0	0
8383	0	0	0
653166	0	0	0
4995	0	0	0
4994	0	0	0
390756	0	0	0
8387	0	0	0
8392	0	0	0
8388	0	0	0
84690	0	0	0
443	0	0	1
162514	0	0	0
7442	0	1	1
23729	1	2	0
1497	0	1	2
105371493	0	0	0
105371492	0	0	0
100533970	1	2	2
30851	0	1	0
83460	1	1	1
5026	0	0	1
3682	1	1	3
83903	0	0	1
55421	3	2	3
84254	0	0	0
5023	0	0	0
489	1	0	6
105371496	0	0	0
23140	10	8	10
124936	0	0	1
51479	8	2	7
7326	1	1	8
201305	0	0	0
107985053	0	0	0
124976	2	1	2
10514	0	1	5
124975	0	0	1
342527	0	1	0
400568	0	0	0
105371498	0	0	0
246	0	0	1
105371499	0	0	0
27043	0	0	4
101559451	0	0	0
409	1	2	0
400569	0	0	0
58191	1	2	2
84225	0	0	0
9032	0	0	0
284013	0	0	0
388323	0	0	0
5694	3	0	2
5338	1	1	1
50488	3	4	2
1145	0	0	0
100130311	0	1	0
2811	1	0	2
8402	2	0	1
26001	4	2	2
5216	8	5	17
2027	0	0	0
9552	0	1	1
23125	1	1	2
102465521	0	0	0
102465522	0	0	0
101927979	0	0	0
388324	0	0	0
10749	6	4	12
102724009	0	1	0
105371502	0	0	0
105371501	0	0	0
55065	0	0	0
124961	0	0	0
7775	0	1	0
101928000	0	0	2
9098	0	0	2
84622	0	0	2
100130950	0	0	0
388325	1	0	0
9135	9	9	22
105371505	0	0	2
4927	2	0	1
84268	1	2	1
708	4	4	12
56919	1	0	3
105371506	0	0	0
51009	2	2	8
79003	3	1	1
728392	0	0	0
22861	3	3	2
105371507	0	0	0
339166	0	0	0
23302	1	0	0
105371508	0	0	0
105371509	0	0	0
23746	0	0	0
107985017	0	0	0
54478	0	0	1
83394	2	1	1
9851	2	0	4
84817	2	3	3
51003	1	1	0
388327	0	0	1
100616401	0	0	0
100616466	0	0	0
100652883	0	0	0
284111	0	0	0
54739	4	3	2
162517	0	0	0
83659	0	0	0
245	0	0	0
100506713	0	1	0
239	0	0	0
100529209	1	1	1
440400	1	1	1
124944	0	1	0
100506755	0	0	0
406971	1	0	0
574456	0	0	0
255877	0	2	0
201232	0	0	0
162515	0	0	0
10462	0	0	0
433	0	0	0
105371512	0	0	0
432	0	0	0
1742	1	0	1
37	3	2	10
442898	0	0	0
1856	0	1	1
79142	1	0	1
11337	11	5	7
23399	1	0	3
23587	1	0	2
1366	0	2	6
6517	0	0	0
51087	0	0	0
1984	5	4	4
2874	1	0	2
84461	1	0	1
9744	4	1	1
147040	2	1	0
339168	0	0	0
8711	0	0	0
100529211	1	2	0
57048	1	2	0
254863	1	1	0
57555	0	1	0
374768	0	0	0
201243	0	0	0
107983988	0	0	0
284114	0	0	0
2256	0	0	0
1140	0	0	1
57659	2	1	3
643664	0	0	0
5430	7	10	21
407977	0	1	0
8742	0	1	0
8741	0	1	0
26168	1	2	1
100533955	4	2	10
1973	4	2	10
652965	404	398	740
652966	277	491	287
26781	42	49	77
968	8	3	4
100996842	1	0	1
9526	1	0	1
6665	0	0	0
9513	0	0	0
6462	0	0	0
112483	0	0	0
482	0	0	0
7157	2	1	4
55135	0	1	1
1949	0	0	0
146754	0	1	0
118432	0	0	0
105371516	0	0	0
23135	0	3	6
107987244	0	0	0
92162	0	0	0
84316	0	0	1
124637	1	1	3
1107	7	9	19
677763	7	17	7
284023	0	0	0
9196	0	1	0
58485	0	2	1
116840	0	0	0
105371517	0	0	0
3000	1	0	0
247	1	0	0
242	0	0	1
107985075	0	0	0
100422983	0	0	0
59344	0	0	0
7206	15	10	13
7228	468	268	838
7208	4	5	3
84667	347	257	384
7230	0	2	0
7196	347	255	384
105376799	2	1	2
100189037	2	1	2
100189438	0	0	0
5187	1	4	0
102465532	0	0	0
6844	2	1	1
84314	5346	2550	4197
727676	5345	2544	4195
105371520	0	0	0
100189112	0	1	0
100189331	0	0	1
100616406	0	0	1
100189187	0	0	1
100189387	0	0	1
54785	1	0	1
9212	11	0	11
284029	9	6	16
100189123	0	0	0
100189206	112	42	31
100189383	10	6	19
100189124	2	1	3
80169	2	1	4
100189222	0	0	0
100189184	0	0	1
100189393	0	0	0
5198	4	3	1
399512	0	0	0
29098	0	0	0
22899	0	0	0
146852	0	0	0
100128288	0	0	1
124751	0	0	1
6154	9	2	6
643904	0	0	0
81565	0	4	0
4628	6	3	6
107987245	1	0	1
112268195	0	0	0
102724262	0	0	0
105371525	0	0	0
105371526	0	0	0
146849	0	0	0
105371529	0	0	0
388333	0	0	0
105371530	0	0	0
162387	0	0	0
146850	1	0	0
107985071	0	0	0
107985063	0	0	0
23533	1	1	3
101928235	0	0	0
9423	2	0	0
101928266	0	0	0
105371532	0	0	0
105371531	0	0	0
9482	2	0	0
146845	0	0	0
124739	0	0	0
107985011	0	0	0
201140	0	0	0
644070	0	0	0
9340	0	0	0
5957	0	0	0
8522	3	4	12
8735	1	2	0
107985004	0	1	1
100128560	0	0	0
4626	0	0	0
4622	1	0	0
4619	0	0	0
4620	0	0	0
4621	0	0	0
6341	4	0	3
56985	1	0	0
388335	0	0	0
100506898	0	0	0
101101775	0	0	0
100289255	0	0	0
644139	0	0	0
105371536	0	0	0
388336	0	0	0
1770	0	0	1
101928350	0	0	0
7566	0	0	1
6416	2	1	6
100126313	0	1	1
284034	0	0	0
105371540	0	0	0
93649	0	0	0
101928418	0	0	0
100128006	0	0	0
9912	0	1	0
100616494	0	0	0
60528	1	1	3
105371541	0	0	0
105371543	0	0	0
9955	0	0	0
100302287	0	0	0
105371544	0	0	0
107985014	0	0	0
100506974	0	0	0
94158	0	0	0
100874058	1	0	0
1352	1	0	1
146822	0	0	0
9953	1	0	2
84815	0	0	0
107985080	0	0	0
107984996	0	0	0
105371545	0	0	0
107984977	0	0	0
94150	0	0	0
101928475	0	0	0
94151	0	0	0
107984976	0	0	0
105371547	0	0	0
5376	10	5	1
100616125	0	0	0
64518	0	0	0
100533496	1	1	2
284040	1	0	1
94145	0	0	0
201158	2	1	5
374286	0	0	0
10626	0	2	0
57335	0	1	0
353149	0	0	0
105371560	0	0	0
105371559	0	0	0
644694	0	0	0
4213	0	0	1
101928567	0	0	0
105371557	0	0	0
136	0	0	0
125150	0	3	0
54902	3	3	5
9611	8	6	15
109623477	1	1	0
9487	1	0	0
100302124	0	0	0
201161	0	0	1
7314	12	8	9
51393	0	1	0
125144	226	1710	458
692087	224	1707	450
26800	30933	376349	41936
692106	1056	1834	1108
388341	1	1	2
105371554	0	0	0
57336	0	0	0
57547	0	1	0
9720	0	6	2
162632	1	1	1
100129396	0	0	0
105371553	0	0	0
105371552	0	0	0
400578	0	0	0
105371551	0	0	0
147228	0	0	0
96597	0	0	0
23495	0	0	0
284191	0	0	0
105371562	0	0	0
23164	11	12	16
201164	1	0	0
201163	2	1	0
8533	2	4	0
56953	0	1	0
55090	0	1	1
51655	1	1	0
10400	0	0	0
105371564	0	0	0
10743	0	1	1
100861516	0	0	0
140771	0	1	0
6720	2	7	3
102465466	0	0	0
693120	0	0	0
146691	6	1	2
83450	0	0	0
107984989	0	0	0
91647	2	0	0
79018	0	1	0
1819	1	1	1
105371566	0	0	0
51168	0	0	0
105371567	0	0	0
54890	7	1	4
3996	1	0	1
2314	2	3	4
125170	0	0	1
7156	1	0	2
140775	4	2	6
6470	0	1	0
102466733	0	0	0
645027	0	0	0
400579	0	1	0
339240	0	0	0
339241	0	0	0
105371570	0	0	0
729252	0	0	0
105371569	0	0	0
654346	0	0	0
220594	0	1	0
80039	0	0	0
284047	1	3	2
107985051	0	0	0
254272	0	0	0
729288	1	0	0
2310	4	1	1
147166	0	2	0
10517	0	0	0
51030	2	3	7
101929141	0	0	1
5636	0	0	0
125206	1	0	0
644815	0	1	0
10750	1	0	0
112268188	0	0	0
26851	4075	3092	3411
780852	3912	2953	3225
102724624	0	0	0
780854	3898	2936	3268
400581	0	1	0
79999	0	0	0
780851	4920	3888	4092
780853	3989	3046	3366
388436	0	0	0
22905	3	1	1
100874309	0	0	1
100874018	0	1	0
27077	2	0	0
100302256	0	0	0
105371573	0	0	0
5598	2	1	0
4239	1	5	0
7732	0	0	0
105371574	0	0	0
107984995	0	0	0
112268205	0	0	0
100189203	1	2	1
55244	3	0	0
677882	14	8	9
105371578	0	0	0
224	1	2	9
146802	0	0	0
218	0	0	0
9706	1	4	6
100189277	0	0	0
11216	0	1	10
92521	2	4	2
100131943	0	0	0
105371579	0	0	0
348254	0	4	1
347716	1	2	1
100996259	0	0	0
339256	0	0	0
284194	0	0	0
644945	0	0	0
100996294	0	0	0
105371580	0	0	0
256223	0	0	0
105371582	0	0	0
105371583	0	0	0
100287072	1	0	0
339184	0	0	0
440416	0	1	0
339260	0	0	0
23326	25	13	7
101060544	0	0	0
25979	0	1	0
8834	0	0	0
107984969	0	0	0
256302	0	0	0
5606	1	1	0
3768	0	0	0
105371589	0	0	0
339263	1	3	0
101930665	0	0	0
100134444	0	0	0
23666	1	2	0
105371595	0	0	0
105371597	0	0	0
284123	0	0	0
105377824	0	0	0
107987246	0	0	0
105377822	0	0	0
284124	0	0	0
100462977	7	8	6
105371703	0	3	0
105371704	0	0	0
100616277	0	0	0
26118	24	14	42
105371705	0	0	0
440419	0	0	0
8844	2	1	2
3965	0	0	1
4843	0	0	0
201229	0	0	0
105371708	0	0	0
105371709	1	0	0
51701	7	3	2
102724517	5	0	2
105371711	0	1	0
105371710	0	0	0
23615	0	0	0
105371712	0	0	0
23614	0	0	0
101926984	0	0	0
284085	0	0	0
27346	1	0	1
90410	3	0	2
7126	8	0	0
26073	7	1	4
147007	2	0	0
100616388	0	0	0
645832	0	0	0
7448	0	0	0
23098	0	0	0
113235	0	0	2
9058	0	0	0
8456	0	0	0
9094	1	0	1
94005	7	1	2
230	0	0	0
10615	6	2	0
100506436	4	1	1
124923	5	0	2
9703	131	7	21
6388	5	0	0
6830	21	8	8
147011	0	1	0
83871	0	1	0
6147	23	7	11
26808	277014	104635	106835
26773	51104	30978	25124
26809	55827	39910	35872
26772	17431	7219	6986
116238	1	0	0
284086	0	0	0
9618	5	1	4
55731	6	1	1
26284	4	0	1
574411	0	0	0
100616273	0	0	0
406936	0	0	0
100616385	0	0	0
2319	0	1	2
147015	0	0	0
57649	8	1	3
101927018	1	0	0
105371716	0	0	0
124925	0	0	0
51268	0	0	0
399687	5	1	3
9220	1	0	1
1411	0	0	0
57532	57	15	21
100616122	0	0	0
57551	51	8	14
116236	2	0	0
90313	1	0	0
28964	5	2	1
124930	2	0	1
84940	1	0	0
85464	11	8	8
107984990	0	0	0
374786	1	0	0
84081	3	0	3
494335	1	0	1
100423003	0	0	1
6532	0	0	0
105371720	0	0	0
642	0	0	1
105371721	0	0	0
388364	0	0	0
1362	18	9	3
9527	7	1	9
26083	0	0	0
101927093	0	0	0
107133515	2	0	2
6459	0	0	0
105371723	0	0	0
440423	3	1	6
51379	3	4	6
79915	4	0	2
79736	1	0	3
55803	0	1	2
84282	1	0	1
503645	0	0	0
107984974	6	5	8
646030	0	0	0
105371722	0	0	0
100616266	0	0	0
4763	15	9	14
101927057	0	0	0
4974	1	0	0
2124	7	3	4
2123	2	0	2
84440	20	0	3
105371725	0	0	0
100616248	0	0	0
100189245	3	3	0
406968	3	4	2
100616449	0	0	0
100126356	40	2	0
55352	0	1	0
55813	6	4	3
23512	18	7	8
114659	0	0	3
6458	1	0	0
107985082	0	0	0
102724625	0	0	0
105371730	0	0	0
55288	17	1	10
503640	1	0	0
105371731	0	0	0
162494	7	0	0
105371732	0	0	0
64149	2	1	0
693217	0	0	0
7756	33	5	19
5717	12	6	15
8851	4	0	1
4642	8	9	8
105371734	0	0	0
107985012	1	0	0
102724715	0	0	0
26022	0	0	0
102724731	0	0	0
124912	0	0	0
40	0	0	0
105371737	0	0	0
100506677	0	0	0
112268206	0	0	0
147004	0	0	0
107985038	0	0	0
107987247	0	0	0
107985035	0	0	0
107985036	0	0	0
107985039	0	0	0
105371735	0	0	0
101927239	0	0	0
6347	2	1	1
6354	0	0	1
6356	0	0	0
6355	0	0	0
6357	0	1	0
6346	0	0	0
105371738	0	0	0
105371739	0	0	0
400591	0	0	0
124842	0	0	0
105371740	0	0	0
105371742	0	0	0
105371741	0	0	0
10693	1	1	0
91603	0	0	0
3980	6	0	3
117584	4	0	1
100529207	2	0	1
5892	1	1	2
54752	0	1	0
54475	1	1	0
146862	0	0	0
146861	0	0	0
105371932	1	0	0
162394	25	8	19
91607	3	1	2
105371933	0	0	0
55106	2	2	0
146857	3	1	2
100506736	0	0	5
107985032	0	0	0
342618	0	0	0
107985033	0	0	0
105371743	0	0	0
692076	83	52	25
5193	0	0	0
163	20	9	11
91608	0	0	1
246176	0	0	0
79148	0	0	0
107985067	0	0	0
146853	0	0	0
8148	5	5	9
256957	1	1	0
105371744	0	0	0
6352	0	0	0
105371745	0	0	0
100533789	0	0	0
201299	0	0	1
57151	0	0	0
6360	0	0	0
6358	0	0	0
348249	0	0	0
6359	0	0	0
107985068	0	0	0
6368	0	0	0
105371746	0	0	0
6362	0	0	1
102724850	0	0	0
6348	0	0	0
101927369	0	0	0
6351	1	0	0
107985055	0	0	0
107985056	0	0	0
414059	0	0	0
414062	0	0	0
9560	0	0	1
105371747	0	0	0
102724862	0	0	0
102724956	0	0	0
101060321	0	0	0
102723414	0	0	0
729877	0	0	0
84218	0	0	0
100510707	0	0	0
105371749	0	0	0
9326	0	3	1
80179	1	2	1
284098	0	2	1
79893	7	7	11
79154	0	0	0
107985031	1	0	0
79922	0	0	0
105371750	0	0	0
105371751	0	0	0
102723471	0	0	0
3975	0	0	0
26574	2	0	3
100422969	0	0	0
105371753	0	0	0
31	10	1	13
106635523	0	0	0
284099	0	0	0
6871	1	0	0
11072	1	1	1
11276	5	4	11
11056	1	2	2
102465136	0	0	0
105371755	0	0	0
105371756	0	0	0
6928	0	0	0
107985009	0	0	0
105371754	0	0	0
105371757	0	0	0
284100	0	0	0
101060351	0	0	0
102723608	0	0	0
101060376	0	0	0
101060389	0	0	0
102723819	0	0	0
414060	0	1	0
101929950	0	0	2
102723859	1	1	1
102723933	0	0	0
729873	0	1	0
440434	1	1	4
105371760	0	0	0
84311	0	0	1
440435	0	0	0
30837	5	1	6
57636	0	1	3
101929494	0	0	0
80725	0	0	0
105371761	0	0	0
100170841	0	0	0
105371764	0	0	0
105371763	1	0	1
100616203	0	0	0
4302	8	1	9
105371762	0	0	1
100616153	0	0	0
284106	2	1	1
7703	0	1	1
100287808	0	0	0
100189176	40	23	16
5691	4	1	2
8396	5	2	3
54883	2	0	0
100616416	0	0	0
388381	0	0	0
9349	77	19	28
109617002	8	3	8
619505	728	109	225
100189435	0	2	0
100189052	3	2	2
100189090	1	3	1
3927	62	6	16
102465467	0	0	0
100505576	2	0	0
494188	0	0	0
105371767	0	0	0
105371766	0	0	0
342666	0	0	0
100131347	0	0	1
57125	2	2	2
100189105	6	1	1
100189414	3	1	1
390790	0	0	0
105371768	0	0	0
782	0	0	0
6143	29	13	18
342667	0	0	0
101929578	0	0	0
84961	17	1	3
113839521	0	0	0
5469	13	3	7
51755	27	3	6
105371770	0	0	0
105371771	0	0	0
4761	0	0	0
84152	2	1	0
10948	4	0	3
8557	0	0	0
5409	0	0	0
93210	4	0	0
2064	98	0	6
100616132	0	0	0
84299	2	0	1
2886	4	0	0
22806	10	5	6
124626	0	0	0
55876	1	0	0
94103	3	2	1
100505591	0	0	0
112268187	0	0	0
284110	0	0	0
5709	5	1	3
1440	0	0	0
9862	1	2	5
102466757	0	0	0
101340251	153	79	154
7067	0	0	0
9572	0	0	1
339287	5	2	8
22794	6	1	8
102466986	0	0	0
51195	0	1	0
102465523	0	0	0
147179	2	4	1
990	0	0	2
5914	0	0	1
105371934	0	0	0
101929693	0	0	0
125111	0	0	2
7153	5	2	14
3487	4	11	5
107985064	0	0	0
84951	0	0	0
105371773	0	0	0
101059954	0	0	0
107985090	0	0	0
1236	0	0	3
6605	8	3	7
125113	0	0	0
105371775	0	0	0
192666	0	0	0
147183	0	0	0
353288	0	0	0
342574	0	0	0
162605	0	0	0
105371776	0	0	0
3858	1	1	1
147184	1	0	0
105371777	0	0	0
3859	0	0	0
54474	0	0	0
25984	0	0	0
107985072	0	0	0
390792	0	0	0
125115	0	0	0
85293	0	0	0
83897	0	0	0
83896	0	0	0
83895	0	0	0
728255	0	0	0
81850	0	0	0
81851	0	0	0
81872	0	0	0
728279	0	0	0
730755	0	0	0
85294	0	0	0
100132476	0	0	0
728224	0	0	0
100132386	0	0	0
653240	0	0	0
83755	0	0	0
81871	0	0	0
85289	0	0	0
84616	0	0	0
85290	0	0	0
85291	0	0	0
85285	0	0	0
728318	0	0	0
83899	0	0	0
83900	0	0	0
83901	0	0	0
85280	0	0	0
81870	0	0	0
100507608	0	0	0
100505724	0	0	0
100533177	0	0	0
100505753	0	0	0
83902	0	0	0
3883	0	0	0
105371778	0	0	0
3884	0	0	0
3885	0	0	0
3881	0	0	0
100505782	0	0	0
8688	0	0	0
8687	0	0	0
3882	0	0	0
3886	0	0	0
8689	0	0	0
3860	0	0	0
3866	0	1	0
102466658	0	0	0
3880	15	11	48
147093	0	0	0
3857	0	0	0
3861	0	0	0
3868	0	0	0
3872	0	1	0
284116	0	0	0
10209	21	12	14
2520	0	0	0
9001	0	0	0
3728	5	1	3
10609	0	1	0
60681	0	7	2
115024	0	0	0
317719	0	0	0
55175	2	1	2
47	10	12	8
83538	0	0	0
1267	2	5	2
7266	1	1	4
28511	0	0	1
201181	0	0	0
110806298	0	0	0
79132	0	0	0
2648	0	0	2
94086	0	0	0
5878	4	3	3
105371781	0	0	0
23415	0	0	0
3060	0	0	0
84514	0	0	0
6777	3	0	1
6776	2	1	1
6774	8	5	7
284119	10	6	2
102725238	0	1	0
535	2	0	4
100847030	0	0	0
100847046	0	0	0
4669	0	1	1
108783654	0	0	0
3292	0	0	0
80347	2	0	0
6945	2	1	5
29893	1	0	0
162427	6	1	4
7283	0	0	2
27175	0	0	2
79990	0	0	0
2826	0	0	0
8506	1	2	2
2145	1	2	2
102466195	0	0	0
100190938	0	0	0
10266	1	0	2
84313	0	1	3
65266	0	0	0
28958	0	0	1
124817	2	0	0
8678	5	0	1
102465468	0	0	0
107985007	0	0	0
10197	3	4	2
314	0	0	0
8639	1	1	0
90586	0	0	0
388387	0	0	0
2538	0	0	0
100885850	1	1	1
80755	1	1	1
100885848	0	0	0
146923	4	1	2
6155	10	7	10
3430	0	0	0
10493	1	1	5
8153	0	0	0
672	1	1	3
10230	0	0	0
101929767	0	0	0
4077	5	1	7
113277	1	1	0
100874261	0	0	0
6066	0	0	0
105371785	0	0	0
100130581	0	0	1
379	1	0	0
106660605	0	0	0
100313779	0	0	0
1659	4	0	5
2118	0	0	1
4222	0	0	0
105371786	0	1	0
107985085	0	0	0
50964	0	0	0
1845	5	7	2
284067	0	0	0
4356	1	1	0
107984979	0	0	0
146894	0	0	0
107985077	0	0	0
4355	0	0	0
105371787	0	0	0
23591	0	0	0
107985086	0	0	0
102724183	0	0	0
107546764	0	0	0
5539	0	0	0
5697	0	0	0
162417	0	0	0
84336	0	1	0
124801	2	1	3
92579	2	0	1
10014	1	1	3
105371789	0	0	0
78995	0	0	0
92591	0	0	0
339201	0	0	0
79089	3	1	5
56970	1	1	8
101926967	0	0	1
7343	2	3	4
102465469	0	0	0
6521	0	0	0
105371790	0	0	0
101926996	0	0	0
10900	0	0	0
51629	0	1	11
2896	11	7	14
284069	0	0	0
3674	0	0	0
23131	3	1	4
105371791	0	0	0
2535	0	1	0
101927017	0	0	0
284071	1	0	0
124808	0	0	2
105371792	0	0	0
80174	1	0	0
107985044	0	0	0
4185	0	0	0
10052	1	0	0
51751	0	0	0
9343	4	1	8
388389	0	0	0
2670	0	0	0
100528020	0	0	0
105371793	0	0	0
146909	0	0	0
102466734	0	0	0
10882	0	0	0
107987243	0	0	0
79877	0	0	2
4836	6	1	4
113026	1	0	0
102465470	0	0	0
79777	0	0	2
10614	4	3	1
124790	0	0	2
112268203	0	0	0
105371795	0	0	0
339192	0	0	0
752	2	2	3
107985040	1	1	1
100133991	1	0	1
124783	0	0	0
9020	2	0	0
105371796	0	0	0
201176	0	0	2
9842	4	0	0
100423004	0	0	0
105369225	0	0	0
55073	0	1	1
105376839	0	0	0
644172	0	0	0
147081	0	0	2
104909134	0	0	0
105371802	0	0	0
107985028	0	0	0
1394	0	0	0
100128977	0	0	0
162540	0	0	0
4137	1	0	1
100130148	0	0	1
105371800	0	0	0
246744	0	0	0
284058	8	7	6
107985027	0	1	5
644246	0	0	0
100506084	1	2	0
9884	1	0	1
107987254	0	0	0
728806	0	0	1
51326	0	1	1
474170	2	0	1
644297	0	0	0
4905	2	1	4
7473	0	0	0
101929777	0	0	0
7484	0	0	0
105371798	0	0	0
112268191	0	0	0
9570	3	2	0
100847067	0	0	0
388394	0	0	0
101927060	0	0	1
996	2	3	3
4635	0	0	0
3690	0	0	0
107985029	0	0	0
102724508	0	0	0
124989	3	0	2
653479	0	0	0
9520	3	7	12
112268184	1	1	2
3837	18	12	29
9755	0	0	0
30009	1	0	1
114881	0	0	0
124995	0	1	1
90506	0	0	0
90507	0	0	0
80320	2	0	0
102724532	0	0	0
6668	1	0	0
100506325	0	0	0
55163	1	1	2
79170	3	0	0
80279	3	1	5
51226	2	0	1
113218499	0	0	0
406943	2	2	1
4779	12	6	7
10951	3	4	3
29916	2	1	0
8631	2	0	1
100302211	0	0	0
105371807	3	0	2
101927166	0	0	0
105371808	0	0	0
3211	0	0	0
3212	0	0	0
100874362	0	0	0
3213	1	0	1
3214	1	0	0
406902	0	0	1
404266	0	0	0
3215	0	0	0
3216	0	0	0
3217	1	0	0
3218	0	0	0
3219	0	0	0
406972	0	0	0
101060400	0	0	0
105371809	0	0	0
360205	0	0	0
84366	0	0	0
100422978	0	0	0
10481	0	0	0
105371811	0	0	0
105371812	0	0	0
284076	0	0	0
105371813	0	0	0
10241	7	3	6
105371814	1	0	0
516	0	1	1
65264	3	0	1
11267	3	0	3
2695	0	0	0
10642	0	0	0
124872	0	0	1
7229	23	12	28
2793	0	0	0
51225	0	0	1
162466	1	0	0
105371816	0	0	0
124871	0	0	0
102465137	0	0	0
22834	39	8	27
102724596	0	0	0
5245	7	0	4
101927207	0	0	0
4804	0	0	0
100288866	0	0	0
102465141	0	0	0
11248	0	1	5
8405	4	1	6
107984999	1	0	0
10237	3	1	4
81558	1	0	0
11143	18	1	10
255061	0	0	0
729220	0	0	0
